company_id,company_name,role,tagline,category,topic,pattern,difficulty,question_count,fit_strong,fit_borderline
dna-consulting,dnA Consulting,Campus / Placement,12 real questions from past dnA Consulting interviews,Technical,DevOps,"Experience with Docker, Kubernetes, and CI/CD",medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,Self intro,medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,About projects,medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,Redux,medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,React,"import React, { useState } from 'react'",medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,const App = () => {,medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,"const [input,setInput]=useState("""")",medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,"const [totalTasks,setTotalTasks]=useState([])",medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,const handleChange=(e)=>{,medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,e.target.value && setInput(e.target.value),medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,},medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,const handleSubmit=(e)=>{,medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,e.preventDefault(),medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,"setTotalTasks([...totalTasks,{input:input,completed:false}])",medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,"setInput("""")",medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,console.log(totalTasks),medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,const handleDelete=(index)=>{,medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,"setTotalTasks(totalTasks.filter((v,i)=>i!=index))",medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,const handleCompleted=(index)=>{,medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,"setTotalTasks(totalTasks.map((v,i)=>i==index ? {input:v.input,completed:true }:v))",medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,return (,medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,<form onSubmit={handleSubmit}>,medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,"<input type=""text"" name=""text"" placeholder=""Enter the task"" onChange={handleChange} value={input}/>",medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,<button type='submit'>add task</button>,medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,<h2>Tasks List</h2>,medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,"{totalTasks.length && totalTasks.map((v,i)=>{",medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,return(,medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,<ul key={i}>,medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,"<li style={{color: v.completed && ""green"",textDecorationLine:v.completed && ""line-through""}}>{v.input} <button onClick={()=>handleDelete(i)}>delete</button><button onClick={()=>handleCompleted(i)}>completed</button></li>",medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,),medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,})},medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,export default App;,medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,How does virtual DOM helps in performance,medium,8,7,5.5
doctorite,Doctorite,Campus / Placement,33 real questions from past Doctorite interviews,Technical,General,About All the Hooks,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,about my internship,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,React,questions on react hooks,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,virtual dom,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,why virtual compares with real dom,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,problem solving,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,°target sum,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,°non repeated characters in the string,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,about my internships.,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,asked to explain my internship projects in detail.,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,React,What is React and why is it widely used.,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,difference between class-based and functional components.,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,difference between the virtual DOM and the real (original) DOM.,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,what JSX,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,Given a circle-related task and was asked to add new features to it.,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,self-introduction ?,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,ask about the before the internship projects ?,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,OOP,What is asynchronous and synchronous and event loops ?,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,difference between redux and usecontex ?,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,React,Explained each React hook.?,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,React,React code about the rating ?,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Situational,Behavioral,Project explanation,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Situational,Behavioral,Project related questions,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,Promises,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,Redux,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,Many cross question on how we answer,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,Many question on the task and asked to change code by giving scenarios,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,self intro,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,projects explanation,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Situational,Behavioral,project demo,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,React,react hooks and uses,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,why useEffect,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,ouput order of synchronous and asynchronous logs,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,useState is synchronous or asynchronous and why?,medium,8,7,5.5
doctorite-ai,Doctorite.ai,Campus / Placement,34 real questions from past Doctorite.ai interviews,Technical,General,Todo list task and explain the code flow of it,medium,8,7,5.5
domsglobal,Domsglobal,Campus / Placement,41 real questions from past Domsglobal interviews,Technical,General,Self intro,medium,8,7,5.5
